y_true	y_pred	pctid	label1	label2	tm1_true	tm2_true	tm1_pred	tm2_pred
-30.64	0.516725	0.0811	erickson_102	SBO93698.1	65.96	35.32	44.15525385	44.67197919
-30.16	9.455222	0.0646	erickson_102	WP_094114762.1	65.96	35.8	44.15525385	53.61047589
-29.9	2.196826	0.0656	erickson_102	WP_037799604.1	65.96	36.06	44.15525385	46.35207956
-28.14	1.541671	0.0576	erickson_102	WP_136529585.1	65.96	37.82	44.15525385	45.69692487
-27.5	15.018117	0.0885	erickson_102	PCI81402.1	65.96	38.46	44.15525385	59.17337062
-27.43	1.212293	0.0951	erickson_102	WP_110080872.1	65.96	38.53	44.15525385	45.36754712
-27.43	1.186363	0.0819	erickson_102	PWW60275.1	65.96	38.53	44.15525385	45.34161694
-26.73	15.687966	0.0689	erickson_102	WP_053744292.1	65.96	39.23	44.15525385	59.84321995
-26.73	7.531179	0.0689	erickson_102	KOV66859.1	65.96	39.23	44.15525385	51.68643303
-26.71	1.674348	0.0691	erickson_102	KHD76999.1	65.96	39.25	44.15525385	45.82960172
-26.71	1.403926	0.0667	erickson_102	WP_052163682.1	65.96	39.25	44.15525385	45.55918015
-26.64	2.116	0.087	erickson_102	WP_023590072.1	65.96	39.32	44.15525385	46.27125409
-26.32	1.780891	0.1016	erickson_102	WP_104343804.1	65.96	39.64	44.15525385	45.9361448
-26.08	2.620842	0.0796	erickson_102	WP_091449211.1	65.96	39.88	44.15525385	46.77609618
-26.03	27.071017	0.0459	erickson_102	MBT71308.1	65.96	39.93	44.15525385	71.22627129
-25.76	0.962263	0.0691	erickson_102	WP_015787089.1	65.96	40.2	44.15525385	45.1175168
-25.63	4.466061	0.0364	erickson_102	WP_086515000.1	65.96	40.33	44.15525385	48.62131457
-25.17	1.098907	0.0721	erickson_102	OPG10926.1	65.96	40.79	44.15525385	45.25416072
-25.17	11.178656	0.0742	erickson_102	WP_143737449.1	65.96	40.79	44.15525385	55.33390966
-25.09	1.118193	0.0767	erickson_102	WP_120326365.1	65.96	40.87	44.15525385	45.27344718
-24.9	8.983589	0.0563	erickson_102	WP_110080441.1	65.96	41.06	44.15525385	53.13884244
-24.43	1.948276	0.07	erickson_102	AJP05992.1	65.96	41.53	44.15525385	46.10353028
-24.39	42.65366	0.0828	erickson_102	MBQ14354.1	65.96	41.57	44.15525385	86.80891388
-24.39	6.377094	0.0852	erickson_102	GDY50131.1	65.96	41.57	44.15525385	50.53234743
-24.39	5.664492	0.0852	erickson_102	WP_137976057.1	65.96	41.57	44.15525385	49.81974554
-24.03	1.636341	0.0667	erickson_102	WP_145865593.1	65.96	41.93	44.15525385	45.79159467
-22.83	-0.056378	0.0702	erickson_102	WP_092528534.1	65.96	43.13	44.15525385	44.09887552
-22.71	10.108261	0.0928	erickson_102	WP_085753242.1	65.96	43.25	44.15525385	54.26351481
-22.69	2.167435	0.0743	erickson_102	WP_104115406.1	65.96	43.27	44.15525385	46.3226893
-22.6	5.260745	0.0865	erickson_102	WP_123685830.1	65.96	43.36	44.15525385	49.41599842
-22.53	5.634785	0.0852	erickson_102	WP_051167764.1	65.96	43.43	44.15525385	49.79003891
-22.53	5.762438	0.0984	erickson_102	AGL16332.1	65.96	43.43	44.15525385	49.9176918
-22.52	0.99409	0.0533	erickson_102	WP_119435032.1	65.96	43.44	44.15525385	45.14934419
-22.48	1.669882	0.0709	erickson_102	WP_132675922.1	65.96	43.48	44.15525385	45.82513564
-22.33	15.251694	0.0885	erickson_102	REH26413.1	65.96	43.63	44.15525385	59.40694783
-22.26	3.397955	0.0631	erickson_102	WP_043674879.1	65.96	43.7	44.15525385	47.55320914
-22.18	-0.647277	0.0636	erickson_102	WP_143713288.1	65.96	43.78	44.15525385	43.50797641
-22.1	5.276974	0.0859	erickson_102	WP_104293293.1	65.96	43.86	44.15525385	49.43222799
-22.09	-0.540636	0.0689	erickson_102	WP_078759821.1	65.96	43.87	44.15525385	43.61461829
-21.97	7.416173	0.0689	erickson_102	WP_067035690.1	65.96	43.99	44.15525385	51.57142687
-21.89	1.561344	0.0548	erickson_102	KOX11336.1	65.96	44.07	44.15525385	45.71659755
-21.89	-0.896524	0.0721	erickson_102	WP_053619136.1	65.96	44.07	44.15525385	43.25872952
-21.89	1.297201	0.058	erickson_102	WP_156365999.1	65.96	44.07	44.15525385	45.45245443
-21.81	3.53247	0.059	erickson_102	OGB27210.1	65.96	44.15	44.15525385	47.68772432
-21.72	2.438299	0.0719	erickson_102	OUE26840.1	65.96	44.24	44.15525385	46.59355299
-21.6	1.304407	0.059	erickson_102	WP_108710096.1	65.96	44.36	44.15525385	45.45966103
-21.38	0.604686	0.0853	erickson_102	ALD14029.1	65.96	44.58	44.15525385	44.7599394
-21.35	0.16388	0.0909	erickson_102	WP_084693247.1	65.96	44.61	44.15525385	44.31913434
-20.99	9.047772	0.0558	erickson_102	RLT92980.1	65.96	44.97	44.15525385	53.20302617
-20.55	2.962851	0.0945	erickson_102	AWF98035.1	65.96	45.41	44.15525385	47.11810469
-19.93	1.384088	0.0853	erickson_102	RZI82703.1	65.96	46.03	44.15525385	45.53934179
-19.19	2.30638	0.0721	erickson_102	WP_141208867.1	65.96	46.77	44.15525385	46.46163362
-19.18	8.601582	0.0492	erickson_102	WP_133877137.1	65.96	46.78	44.15525385	52.75683586
-19.18	3.23954	0.0852	erickson_102	TDO41999.1	65.96	46.78	44.15525385	47.39479373
-19.16	-0.823839	0.061	erickson_102	WP_132628273.1	65.96	46.8	44.15525385	43.33141526
-19.07	2.20073	0.0559	erickson_102	WP_090538641.1	65.96	46.89	44.15525385	46.35598376
-18.98	-0.626708	0.0297	erickson_102	MBA55398.1	65.96	46.98	44.15525385	43.5285463
-18.25	13.457088	0.0548	erickson_102	WP_085749752.1	65.96	47.71	44.15525385	57.61234229
-17.86	1.796064	0.0525	erickson_102	WP_129849678.1	65.96	48.1	44.15525385	45.95131747
-17.59	1.038534	0.0859	erickson_102	SNR28278.1	65.96	48.37	44.15525385	45.19378737
-17.45	8.463747	0.0557	erickson_102	WP_045318561.1	65.96	48.51	44.15525385	52.61900132
-17.44	2.550134	0.0872	erickson_102	WP_103564314.1	65.96	48.52	44.15525385	46.70538749
-17.38	-0.171894	0.05	erickson_102	BAK48590.1	65.96	48.58	44.15525385	43.98335937
-17.35	2.277007	0.0753	erickson_102	WP_122982115.1	65.96	48.61	44.15525385	46.43226132
-17.22	2.990915	0.0868	erickson_102	RZS34008.1	65.96	48.74	44.15525385	47.1461686
-17.21	0.553952	0.059	erickson_102	WP_086562416.1	65.96	48.75	44.15525385	44.70920579
-17.2	0.948175	0.0552	erickson_102	WP_075846387.1	65.96	48.76	44.15525385	45.10342895
-17.08	10.680346	0.0627	erickson_102	WP_107465080.1	65.96	48.88	44.15525385	54.83559952
-17.08	11.63293	0.0871	erickson_102	SPF04022.1	65.96	48.88	44.15525385	55.78818381
-16.98	7.169847	0.0906	erickson_102	WP_065917710.1	65.96	48.98	44.15525385	51.32510114
-16.81	1.776743	0.0792	erickson_102	KNX38636.1	65.96	49.15	44.15525385	45.93199708
-16.81	1.997387	0.089	erickson_102	WP_050671122.1	65.96	49.15	44.15525385	46.15264113
-16.65	12.71775	0.0793	erickson_102	WP_054022242.1	65.96	49.31	44.15525385	56.87300383
-16.61	3.611878	0.0984	erickson_102	WP_132337032.1	65.96	49.35	44.15525385	47.76713163
-16.57	1.386105	0.0772	erickson_102	WP_143590710.1	65.96	49.39	44.15525385	45.54135876
-16.55	2.999941	0.0918	erickson_102	WP_052685689.1	65.96	49.41	44.15525385	47.15519456
-15.71	3.188731	0.0721	erickson_102	GAP50618.1	65.96	50.25	44.15525385	47.34398527
-15.7	1.768944	0.0872	erickson_102	WP_047194864.1	65.96	50.26	44.15525385	45.92419767
-15.23	7.006639	0.0918	erickson_102	WP_084400763.1	65.96	50.73	44.15525385	51.1618933
-14.98	4.170929	0.0787	erickson_102	WP_141984372.1	65.96	50.98	44.15525385	48.32618238
-14.94	6.148804	0.0961	erickson_102	WP_091450391.1	65.96	51.02	44.15525385	50.30405766
-14.75	2.097215	0.082	erickson_102	WP_131056699.1	65.96	51.21	44.15525385	46.25246863
-14.4	11.902673	0.0689	erickson_102	WP_020639922.1	65.96	51.56	44.15525385	56.05792674
-14.19	-2.331744	0.0799	erickson_102	WP_070705826.1	65.96	51.77	44.15525385	41.82350976
-14.19	-2.103084	0.0761	erickson_102	PKZ41776.1	65.96	51.77	44.15525385	42.05216979
-13.95	14.936352	0.0852	erickson_102	KJK32958.1	65.96	52.01	44.15525385	59.09160603
-13.89	2.392844	0.0984	erickson_102	WP_132183354.1	65.96	52.07	44.15525385	46.54809783
-13.66	5.310601	0.0691	erickson_102	WP_144126986.1	65.96	52.3	44.15525385	49.46585478
-13.59	0.715851	0.0592	erickson_102	ALS57601.1	65.96	52.37	44.15525385	44.87110524
-13.59	1.122006	0.063	erickson_102	WP_081656754.1	65.96	52.37	44.15525385	45.27725956
-13.53	0.884062	0.0656	erickson_102	WP_075975245.1	65.96	52.43	44.15525385	45.03931608
-13.25	3.478373	0.088	erickson_102	WP_083947829.1	65.96	52.71	44.15525385	47.63362643
-12.94	9.061303	0.0754	erickson_102	WP_086784246.1	65.96	53.02	44.15525385	53.21655713
-12.93	15.819044	0.0694	erickson_102	WP_116813002.1	65.96	53.03	44.15525385	59.974298
-12.55	1.221139	0.1189	erickson_102	TQL66274.1	65.96	53.41	44.15525385	45.37639244
-12.21	5.709272	0.0725	erickson_102	WP_155388305.1	65.96	53.75	44.15525385	49.86452605
-11.55	4.008743	0.0691	erickson_102	WP_075737041.1	65.96	54.41	44.15525385	48.16399651
-11.19	3.447951	0.082	erickson_102	WP_082403176.1	65.96	54.77	44.15525385	47.60320523
-10.95	3.578732	0.0623	erickson_102	WP_086668955.1	65.96	55.01	44.15525385	47.73398587
-10.88	6.218459	0.0649	erickson_102	ADV92525.1	65.96	55.08	44.15525385	50.37371246
-10.7	1.640981	0.064	erickson_102	WP_083950838.1	65.96	55.26	44.15525385	45.7962344
-10.36	8.56048	0.0885	erickson_102	OKK16161.1	65.96	55.6	44.15525385	52.715734
-10.06	0.2311	0.0556	erickson_102	WP_103503499.1	65.96	55.9	44.15525385	44.386354
-10.01	0.795154	0.0484	erickson_102	WP_084434874.1	65.96	55.95	44.15525385	44.95040776
-9.92	16.460051	0.0702	erickson_102	WP_043791386.1	65.96	56.04	44.15525385	60.61530497
-9.04	1.319427	0.0563	erickson_102	WP_093954453.1	65.96	56.92	44.15525385	45.47468102
-8.65	4.088122	0.0623	erickson_102	KWV30420.1	65.96	57.31	44.15525385	48.24337587
-8.5	0.398637	0.0951	erickson_102	WP_141569747.1	65.96	57.46	44.15525385	44.55389118
-8.2	13.780332	0.0918	erickson_102	WP_111700265.1	65.96	57.76	44.15525385	57.9355863
-8.14	13.653526	0.0754	erickson_102	WP_109639600.1	65.96	57.82	44.15525385	57.80877972
-8.05	0.872436	0.0787	erickson_102	WP_112669767.1	65.96	57.91	44.15525385	45.02769031
-8.01	1.190967	0.0754	erickson_102	MTK05241.1	65.96	57.95	44.15525385	45.34622074
-7.79	5.03875	0.0852	erickson_102	WP_073887759.1	65.96	58.17	44.15525385	49.19400407
-7.68	2.83333	0.1016	erickson_102	ROO62349.1	65.96	58.28	44.15525385	46.98858353
-7.21	2.021723	0.0689	erickson_102	WP_130477875.1	65.96	58.75	44.15525385	46.1769765
-7.02	0.461023	0.0918	erickson_102	WP_124770494.1	65.96	58.94	44.15525385	44.61627651
-6.79	1.745168	0.0635	erickson_102	WP_035286617.1	65.96	59.17	44.15525385	45.90042219
-6.72	0.867362	0.059	erickson_102	WP_078844206.1	65.96	59.24	44.15525385	45.02261545
-6.7	2.124609	0.1148	erickson_102	WP_145923095.1	65.96	59.26	44.15525385	46.27986289
-6.58	0.257406	0.0852	erickson_102	WP_130401777.1	65.96	59.38	44.15525385	44.41265943
-6.49	5.163691	0.0656	erickson_102	SCF11721.1	65.96	59.47	44.15525385	49.31894438
-6.23	4.310358	0.0623	erickson_102	WP_088642378.1	65.96	59.73	44.15525385	48.46561174
-6.1	2.161233	0.1016	erickson_102	WP_083302694.1	65.96	59.86	44.15525385	46.31648669
-5.6	0.753267	0.0852	erickson_102	WP_088988822.1	65.96	60.36	44.15525385	44.90852047
-5.24	0.514888	0.0721	erickson_102	WP_130464304.1	65.96	60.72	44.15525385	44.67014186
-5.1	1.51459	0.0852	erickson_102	WP_093411427.1	65.96	60.86	44.15525385	45.66984399
-5.08	5.362503	0.0852	erickson_102	WP_132386942.1	65.96	60.88	44.15525385	49.51775706
-4.93	1.975235	0.0918	erickson_102	WP_110567505.1	65.96	61.03	44.15525385	46.13048841
-4.85	-0.182811	0.0984	erickson_102	WP_125191182.1	65.96	61.11	44.15525385	43.97244319
-4.78	1.933701	0.0885	erickson_102	WP_082377728.1	65.96	61.18	44.15525385	46.08895441
-4.78	2.263437	0.0623	erickson_102	KOX03277.1	65.96	61.18	44.15525385	46.41869044
-4.59	2.072184	0.0689	erickson_102	WP_013736455.1	65.96	61.37	44.15525385	46.22743766
-4.45	1.544977	0.0557	erickson_102	WP_086849962.1	65.96	61.51	44.15525385	45.70023126
-4.42	2.176713	0.0984	erickson_102	WP_091283529.1	65.96	61.54	44.15525385	46.33196676
-4.32	1.30891	0.0492	erickson_102	WP_099848711.1	65.96	61.64	44.15525385	45.46416403
-4.32	1.811977	0.0656	erickson_102	PIG53436.1	65.96	61.64	44.15525385	45.96723067
-3.55	4.618943	0.0852	erickson_102	SCF49212.1	65.96	62.41	44.15525385	48.77419704
-3.55	4.398148	0.0656	erickson_102	WP_083303042.1	65.96	62.41	44.15525385	48.55340229
-3.54	1.446027	0.0754	erickson_102	WP_101366623.1	65.96	62.42	44.15525385	45.60128101
-3.34	-0.474765	0.0702	erickson_102	SHM40309.1	65.96	62.62	44.15525385	43.68048865
-3.13	0.564117	0.0885	erickson_102	CCH19814.1	65.96	62.83	44.15525385	44.71937048
-3.13	1.219056	0.0754	erickson_102	WP_039906502.1	65.96	62.83	44.15525385	45.3743096
-2.77	5.380387	0.0689	erickson_102	OPG07929.1	65.96	63.19	44.15525385	49.53564132
-2.77	5.461813	0.0918	erickson_102	WP_143737622.1	65.96	63.19	44.15525385	49.61706659
-2.72	0.644288	0.082	erickson_102	WP_124822775.1	65.96	63.24	44.15525385	44.79954226
-2.13	24.593217	0.088	erickson_102	WP_091310325.1	65.96	63.83	44.15525385	68.74847109
-1.91	0.096312	0.0656	erickson_102	CBY05529.1	65.96	64.05	44.15525385	44.25156537
-0.81	1.982014	0.0721	erickson_102	WP_091553551.1	65.96	65.15	44.15525385	46.13726786
-0.45	4.570432	0.0787	erickson_102	WP_117215036.1	65.96	65.51	44.15525385	48.72568599
-0.32	0.746161	0.0864	erickson_102	WP_104613137.1	65.96	65.64	44.15525385	44.90141467
-0.09	1.793103	0.0852	erickson_102	WP_139584963.1	65.96	65.87	44.15525385	45.94835639
0.21	7.086697	0.1155	erickson_102	WP_051808300.1	65.96	66.17	44.15525385	51.24195131
0.45	1.012107	0.082	erickson_102	WP_089021493.1	65.96	66.41	44.15525385	45.16736118
1.27	1.263498	0.0649	erickson_102	ADV92527.1	65.96	67.23	44.15525385	45.41875179
2.34	1.208841	0.0748	erickson_102	SDZ16714.1	65.96	68.3	44.15525385	45.36409502
2.34	3.619121	0.0868	erickson_102	WP_091558835.1	65.96	68.3	44.15525385	47.77437515
3.05	4.027236	0.0918	erickson_102	WP_132413760.1	65.96	69.01	44.15525385	48.18248955
3.14	0.43946	0.0433	erickson_102	WP_068752972.1	65.96	69.1	44.15525385	44.5947136
3.27	2.261221	0.083	erickson_102	WP_081971423.1	65.96	69.23	44.15525385	46.41647487
3.95	3.167117	0.0656	erickson_102	WP_132399348.1	65.96	69.91	44.15525385	47.32237047
6.09	3.868695	0.0787	erickson_102	WP_084578793.1	65.96	72.05	44.15525385	48.02394839
17.01	22.146299	0.0669	erickson_102	CUM11140.1	65.96	82.97	44.15525385	66.30155318
17.01	26.924343	0.0819	erickson_102	AEV21261.1	65.96	82.97	44.15525385	71.07959642
21.78	19.278119	0.0625	erickson_102	WP_116180173.1	65.96	87.74	44.15525385	63.43337315
17.44	-4.258058	0.0515	erickson_202	erickson_306	75.13	92.57	77.66755858	73.40950018
-6.93	-29.1866	0.0644	erickson_202	erickson_407	75.13	68.2	77.66755858	48.48095907
11.78	-18.515194	0.0599	erickson_202	erickson_501	75.13	86.91	77.66755858	59.1523646
-7.88	-31.959231	0.0827	erickson_202	erickson_504	75.13	67.25	77.66755858	45.70832808
-7.95	-31.281705	0.0815	erickson_202	erickson_601	75.13	67.18	77.66755858	46.38585407
-21.23	-34.15133	0.0738	erickson_202	erickson_606	75.13	53.9	77.66755858	43.51622892
1.08	-29.117937	0.0558	erickson_202	erickson_611	75.13	76.21	77.66755858	48.54962185
-4.85	-30.957875	0.0815	erickson_202	erickson_701	75.13	70.28	77.66755858	46.7096839
-9.56	-30.336386	0.0443	erickson_202	erickson_702	75.13	65.57	77.66755858	47.33117288
-4.27	-31.604336	0.0815	erickson_202	erickson_703	75.13	70.86	77.66755858	46.06322283
-5.2	-30.486122	0.0852	erickson_202	erickson_704	75.13	69.93	77.66755858	47.18143612
-6.11	-31.743765	0.0852	erickson_202	erickson_705	75.13	69.02	77.66755858	45.92379348
-6.78	-31.215191	0.0852	erickson_202	erickson_706	75.13	68.35	77.66755858	46.45236714
-19.08	-32.969498	0.0741	erickson_202	erickson_709	75.13	56.05	77.66755858	44.69806107
-20.97	-31.445922	0.0669	erickson_202	erickson_711	75.13	54.16	77.66755858	46.22163625
-5.17	-30.73748	0.0775	erickson_202	erickson_714	75.13	69.96	77.66755858	46.93007845
-3.3	-29.884353	0.0815	erickson_202	erickson_715	75.13	71.83	77.66755858	47.7832055
-7.42	-31.163399	0.0842	erickson_202	erickson_716	75.13	67.71	77.66755858	46.50415964
-3.19	-29.884353	0.0815	erickson_202	erickson_BTA-1	75.13	71.94	77.66755858	47.7832055
-41.35	-30.314318	0.0702	erickson_202	WP_019629726.1	75.13	33.78	77.66755858	47.35324077
-40.62	-31.82736	0.0636	erickson_202	WP_090758760.1	75.13	34.51	77.66755858	45.84019854
-40.62	-32.592919	0.0769	erickson_202	SDJ28682.1	75.13	34.51	77.66755858	45.07463949
-40.27	-30.168148	0.0799	erickson_202	WP_150226575.1	75.13	34.86	77.66755858	47.49941066
-39.81	-32.995579	0.0777	erickson_202	SBO93698.1	75.13	35.32	77.66755858	44.67197919
-39.33	-24.057083	0.0646	erickson_202	WP_094114762.1	75.13	35.8	77.66755858	53.61047589
-39.07	-31.315479	0.0645	erickson_202	WP_037799604.1	75.13	36.06	77.66755858	46.35207956
-37.31	-31.970634	0.061	erickson_202	WP_136529585.1	75.13	37.82	77.66755858	45.69692487
-36.67	-18.494188	0.0804	erickson_202	PCI81402.1	75.13	38.46	77.66755858	59.17337062
-36.6	-32.300011	0.0728	erickson_202	WP_110080872.1	75.13	38.53	77.66755858	45.36754712
-36.6	-32.325942	0.0751	erickson_202	PWW60275.1	75.13	38.53	77.66755858	45.34161694
-35.9	-17.824339	0.0696	erickson_202	WP_053744292.1	75.13	39.23	77.66755858	59.84321995
-35.9	-25.981126	0.0593	erickson_202	KOV66859.1	75.13	39.23	77.66755858	51.68643303
-35.88	-31.837957	0.0724	erickson_202	KHD76999.1	75.13	39.25	77.66755858	45.82960172
-35.88	-32.108378	0.0733	erickson_202	WP_052163682.1	75.13	39.25	77.66755858	45.55918015
-35.81	-31.396304	0.0702	erickson_202	WP_023590072.1	75.13	39.32	77.66755858	46.27125409
-35.49	-31.731414	0.1075	erickson_202	WP_104343804.1	75.13	39.64	77.66755858	45.9361448
-35.25	-30.891462	0.0692	erickson_202	WP_091449211.1	75.13	39.88	77.66755858	46.77609618
-35.2	-6.441287	0.0623	erickson_202	MBT71308.1	75.13	39.93	77.66755858	71.22627129
-34.93	-32.550042	0.0888	erickson_202	WP_015787089.1	75.13	40.2	77.66755858	45.1175168
-34.8	-29.046244	0.0695	erickson_202	WP_086515000.1	75.13	40.33	77.66755858	48.62131457
-34.34	-32.413398	0.0682	erickson_202	OPG10926.1	75.13	40.79	77.66755858	45.25416072
-34.34	-22.333649	0.0671	erickson_202	WP_143737449.1	75.13	40.79	77.66755858	55.33390966
-34.26	-32.394111	0.08	erickson_202	WP_120326365.1	75.13	40.87	77.66755858	45.27344718
-34.07	-24.528716	0.0596	erickson_202	WP_110080441.1	75.13	41.06	77.66755858	53.13884244
-33.6	-31.564028	0.0667	erickson_202	AJP05992.1	75.13	41.53	77.66755858	46.10353028
-33.56	9.141355	0.0759	erickson_202	MBQ14354.1	75.13	41.57	77.66755858	86.80891388
-33.56	-27.135211	0.0896	erickson_202	GDY50131.1	75.13	41.57	77.66755858	50.53234743
-33.56	-27.847813	0.0767	erickson_202	WP_137976057.1	75.13	41.57	77.66755858	49.81974554
-33.2	-31.875964	0.0633	erickson_202	WP_145865593.1	75.13	41.93	77.66755858	45.79159467
-32.0	-33.568683	0.0769	erickson_202	WP_092528534.1	75.13	43.13	77.66755858	44.09887552
-31.88	-23.404044	0.0722	erickson_202	WP_085753242.1	75.13	43.25	77.66755858	54.26351481
-31.86	-31.344869	0.0405	erickson_202	WP_104115406.1	75.13	43.27	77.66755858	46.3226893
-31.77	-28.25156	0.083	erickson_202	WP_123685830.1	75.13	43.36	77.66755858	49.41599842
-31.7	-27.87752	0.0722	erickson_202	WP_051167764.1	75.13	43.43	77.66755858	49.79003891
-31.7	-27.749867	0.0361	erickson_202	AGL16332.1	75.13	43.43	77.66755858	49.9176918
-31.69	-32.518214	0.0633	erickson_202	WP_119435032.1	75.13	43.44	77.66755858	45.14934419
-31.65	-31.842423	0.0709	erickson_202	WP_132675922.1	75.13	43.48	77.66755858	45.82513564
-31.5	-18.260611	0.0567	erickson_202	REH26413.1	75.13	43.63	77.66755858	59.40694783
-31.43	-30.114349	0.0664	erickson_202	WP_043674879.1	75.13	43.7	77.66755858	47.55320914
-31.35	-34.159582	0.0601	erickson_202	WP_143713288.1	75.13	43.78	77.66755858	43.50797641
-31.27	-28.235331	0.0619	erickson_202	WP_104293293.1	75.13	43.86	77.66755858	49.43222799
-31.26	-34.05294	0.0868	erickson_202	WP_078759821.1	75.13	43.87	77.66755858	43.61461829
-31.14	-26.096132	0.0619	erickson_202	WP_067035690.1	75.13	43.99	77.66755858	51.57142687
-31.06	-31.950961	0.0479	erickson_202	KOX11336.1	75.13	44.07	77.66755858	45.71659755
-31.06	-34.408829	0.0714	erickson_202	WP_053619136.1	75.13	44.07	77.66755858	43.25872952
-31.06	-32.215104	0.0652	erickson_202	WP_156365999.1	75.13	44.07	77.66755858	45.45245443
-30.98	-29.979834	0.0619	erickson_202	OGB27210.1	75.13	44.15	77.66755858	47.68772432
-30.89	-31.074006	0.0755	erickson_202	OUE26840.1	75.13	44.24	77.66755858	46.59355299
-30.77	-32.207898	0.0552	erickson_202	WP_108710096.1	75.13	44.36	77.66755858	45.45966103
-30.55	-32.907619	0.0659	erickson_202	ALD14029.1	75.13	44.58	77.66755858	44.7599394
-30.52	-33.348424	0.0734	erickson_202	WP_084693247.1	75.13	44.61	77.66755858	44.31913434
-30.16	-24.464532	0.0595	erickson_202	RLT92980.1	75.13	44.97	77.66755858	53.20302617
-29.72	-30.549454	0.0764	erickson_202	AWF98035.1	75.13	45.41	77.66755858	47.11810469
-29.1	-32.128217	0.0444	erickson_202	RZI82703.1	75.13	46.03	77.66755858	45.53934179
-28.36	-31.205925	0.0677	erickson_202	WP_141208867.1	75.13	46.77	77.66755858	46.46163362
-28.35	-24.910723	0.0593	erickson_202	WP_133877137.1	75.13	46.78	77.66755858	52.75683586
-28.35	-30.272765	0.0851	erickson_202	TDO41999.1	75.13	46.78	77.66755858	47.39479373
-28.33	-34.336143	0.0678	erickson_202	WP_132628273.1	75.13	46.8	77.66755858	43.33141526
-28.24	-31.311575	0.0658	erickson_202	WP_090538641.1	75.13	46.89	77.66755858	46.35598376
-28.15	-34.139012	0.0924	erickson_202	MBA55398.1	75.13	46.98	77.66755858	43.5285463
-27.42	-20.055216	0.0582	erickson_202	WP_085749752.1	75.13	47.71	77.66755858	57.61234229
-27.03	-31.716241	0.0728	erickson_202	WP_129849678.1	75.13	48.1	77.66755858	45.95131747
-26.76	-32.473771	0.0859	erickson_202	SNR28278.1	75.13	48.37	77.66755858	45.19378737
-26.62	-25.048557	0.0747	erickson_202	WP_045318561.1	75.13	48.51	77.66755858	52.61900132
-26.61	-30.962171	0.047	erickson_202	WP_103564314.1	75.13	48.52	77.66755858	46.70538749
-26.55	-33.684199	0.0867	erickson_202	BAK48590.1	75.13	48.58	77.66755858	43.98335937
-26.52	-31.235297	0.0685	erickson_202	WP_122982115.1	75.13	48.61	77.66755858	46.43226132
-26.39	-30.52139	0.0799	erickson_202	RZS34008.1	75.13	48.74	77.66755858	47.1461686
-26.38	-32.958353	0.0814	erickson_202	WP_086562416.1	75.13	48.75	77.66755858	44.70920579
-26.37	-32.56413	0.0655	erickson_202	WP_075846387.1	75.13	48.76	77.66755858	45.10342895
-26.25	-22.831959	0.0627	erickson_202	WP_107465080.1	75.13	48.88	77.66755858	54.83559952
-26.25	-21.879375	0.0732	erickson_202	SPF04022.1	75.13	48.88	77.66755858	55.78818381
