y_true	y_pred	pctid	label1	label2	tm1_true	tm2_true	tm1_pred	tm2_pred
13.5	-14.044193	0.0738	WP_132183354.1	erickson_702	52.07	65.57	58.58965683	44.54546356
-7.92	-9.944923	0.054	WP_132183354.1	OGB27210.1	52.07	44.15	58.58965683	48.64473343
7.66	3.897736	0.0918	WP_132183354.1	WP_088642378.1	52.07	59.73	58.58965683	62.48739243
10.76	-2.636936	0.4053	WP_132183354.1	CCH19814.1	52.07	62.83	58.58965683	55.95272064
-10.14	-2.148739	0.06	WP_132183354.1	WP_145865593.1	52.07	41.93	58.58965683	56.44091797
30.9	0.040077	0.0546	WP_132183354.1	AEV21261.1	52.07	82.97	58.58965683	58.62973404
5.84	-3.899677	0.3833	WP_132183354.1	WP_112669767.1	52.07	57.91	58.58965683	54.68997955
-14.25	-4.602207	0.0678	WP_132183354.1	WP_136529585.1	52.07	37.82	58.58965683	53.98744965
-11.28	-3.095749	0.0779	WP_132183354.1	OPG10926.1	52.07	40.79	58.58965683	55.49390793
-6.04	-5.607166	0.1058	WP_132183354.1	RZI82703.1	52.07	46.03	58.58965683	52.98249054
-11.28	-4.552074	0.0742	WP_132183354.1	WP_143737449.1	52.07	40.79	58.58965683	54.0375824
-11.01	-3.819103	0.053	WP_132183354.1	WP_110080441.1	52.07	41.06	58.58965683	54.77055359
14.1	-0.109787	0.0794	WP_132183354.1	WP_051808300.1	52.07	66.17	58.58965683	58.47986984
8.79	-4.767303	0.3943	WP_132183354.1	WP_093411427.1	52.07	60.86	58.58965683	53.82235336
-8.82	-6.566135	0.079	WP_132183354.1	WP_085753242.1	52.07	43.25	58.58965683	52.02352142
9.57	-4.18993	0.0814	WP_132183354.1	PIG53436.1	52.07	61.64	58.58965683	54.39972687
17.03	-5.840405	0.0733	WP_132183354.1	WP_068752972.1	52.07	69.1	58.58965683	52.74925232
-12.82	-2.086094	0.0724	WP_132183354.1	KHD76999.1	52.07	39.25	58.58965683	56.50356293
-7.46	15.004711	0.0734	WP_132183354.1	WP_084693247.1	52.07	44.61	58.58965683	73.59436798
-13.54	2.90884	0.0823	WP_132183354.1	WP_110080872.1	52.07	38.53	58.58965683	61.49849701
-8.0	1.585125	0.1071	WP_132183354.1	WP_053619136.1	52.07	44.07	58.58965683	60.1747818
-8.8	-0.443657	0.0912	WP_132183354.1	WP_104115406.1	52.07	43.27	58.58965683	58.14599991
-8.64	10.119251	0.0894	WP_132183354.1	AGL16332.1	52.07	43.43	58.58965683	68.70890808
-10.5	-5.239506	0.0767	WP_132183354.1	WP_137976057.1	52.07	41.57	58.58965683	53.35015106
6.68	-5.168987	0.0883	WP_132183354.1	WP_130477875.1	52.07	58.75	58.58965683	53.42066956
-7.49	5.12228	0.0775	WP_132183354.1	ALD14029.1	52.07	44.58	58.58965683	63.71193695
-12.14	-8.064301	0.0721	WP_132183354.1	MBT71308.1	52.07	39.93	58.58965683	50.52535629
-16.01	-4.427971	0.0806	WP_132183354.1	WP_037799604.1	52.07	36.06	58.58965683	54.16168594
18.21	-14.090473	0.063	WP_132183354.1	erickson_701	52.07	70.28	58.58965683	44.49918365
-8.64	9.337864	0.0879	WP_132183354.1	WP_051167764.1	52.07	43.43	58.58965683	67.92752075
-8.29	-0.868008	0.0742	WP_132183354.1	WP_143713288.1	52.07	43.78	58.58965683	57.72164917
19.87	-14.091286	0.063	WP_132183354.1	erickson_BTA-1	52.07	71.94	58.58965683	44.49837112
18.79	-14.103184	0.063	WP_132183354.1	erickson_703	52.07	70.86	58.58965683	44.48647308
-10.5	-6.696079	0.0756	WP_132183354.1	GDY50131.1	52.07	41.57	58.58965683	51.89357758
34.84	-5.088963	0.0524	WP_132183354.1	erickson_501	52.07	86.91	58.58965683	53.50069427
7.79	-3.84494	0.152	WP_132183354.1	WP_083302694.1	52.07	59.86	58.58965683	54.74471664
-8.94	-4.329945	0.0736	WP_132183354.1	WP_092528534.1	52.07	43.13	58.58965683	54.25971222
10.34	10.801601	0.0765	WP_132183354.1	WP_083303042.1	52.07	62.41	58.58965683	69.39125824
10.34	11.515278	0.2045	WP_132183354.1	SCF49212.1	52.07	62.41	58.58965683	70.10493469
9.47	-3.793579	0.1454	WP_132183354.1	WP_091283529.1	52.07	61.54	58.58965683	54.79607773
7.31	-4.572243	0.3921	WP_132183354.1	WP_130401777.1	52.07	59.38	58.58965683	54.01741409
5.88	-3.495144	0.078	WP_132183354.1	MTK05241.1	52.07	57.95	58.58965683	55.09451294
5.69	-1.68853	0.0688	WP_132183354.1	WP_111700265.1	52.07	57.76	58.58965683	56.90112686
15.16	-12.844982	0.0649	WP_132183354.1	ADV92527.1	52.07	67.23	58.58965683	45.74467468
-5.29	-2.430641	0.1123	WP_132183354.1	TDO41999.1	52.07	46.78	58.58965683	56.15901566
17.84	6.5368	0.0574	WP_132183354.1	WP_132399348.1	52.07	69.91	58.58965683	65.12645721
13.08	-2.915997	0.3987	WP_132183354.1	WP_091553551.1	52.07	65.15	58.58965683	55.67366028
13.44	-2.358772	0.0853	WP_132183354.1	WP_117215036.1	52.07	65.51	58.58965683	56.23088455
-12.82	-1.746025	0.0667	WP_132183354.1	WP_052163682.1	52.07	39.25	58.58965683	56.84363174
9.3	-1.215176	0.0826	WP_132183354.1	WP_013736455.1	52.07	61.37	58.58965683	57.3744812
30.9	-2.744404	0.0632	WP_132183354.1	CUM11140.1	52.07	82.97	58.58965683	55.84525299
6.87	-2.429337	0.5046	WP_132183354.1	WP_124770494.1	52.07	58.94	58.58965683	56.16032028
16.95	-13.910542	0.063	WP_132183354.1	erickson_705	52.07	69.02	58.58965683	44.6791153
-13.54	2.378807	0.0853	WP_132183354.1	PWW60275.1	52.07	38.53	58.58965683	60.9684639
6.21	-3.932224	0.0683	WP_132183354.1	ROO62349.1	52.07	58.28	58.58965683	54.65743256
8.96	-4.303806	0.1564	WP_132183354.1	WP_110567505.1	52.07	61.03	58.58965683	54.28585052
-5.09	-14.108425	0.0627	WP_132183354.1	MBA55398.1	52.07	46.98	58.58965683	44.48123169
13.89	-0.468002	0.0984	WP_132183354.1	erickson_102	52.07	65.96	58.58965683	58.12165451
10.76	-2.166832	0.0761	WP_132183354.1	WP_039906502.1	52.07	62.83	58.58965683	56.42282486
35.67	3.984238	0.0694	WP_132183354.1	WP_116180173.1	52.07	87.74	58.58965683	62.5738945
23.06	12.153934	0.067	WP_132183354.1	erickson_202	52.07	75.13	58.58965683	70.74359131
7.19	-2.884266	0.0859	WP_132183354.1	WP_145923095.1	52.07	59.26	58.58965683	55.70539093
9.44	-4.995815	0.0939	WP_132183354.1	WP_086849962.1	52.07	61.51	58.58965683	53.59384155
17.86	-13.978874	0.0593	WP_132183354.1	erickson_704	52.07	69.93	58.58965683	44.61078262
40.5	2.665501	0.0515	WP_132183354.1	erickson_306	52.07	92.57	58.58965683	61.25515747
-16.27	3.314754	0.0782	WP_132183354.1	WP_094114762.1	52.07	35.8	58.58965683	61.90441132
-8.2	-0.083477	0.0932	WP_132183354.1	WP_078759821.1	52.07	43.87	58.58965683	58.50617981
9.04	1.53714	0.5873	WP_132183354.1	WP_125191182.1	52.07	61.11	58.58965683	60.12679672
19.98	-1.694942	0.0801	WP_132183354.1	WP_084578793.1	52.07	72.05	58.58965683	56.89471436
-17.56	0.494106	0.0636	WP_132183354.1	WP_090758760.1	52.07	34.51	58.58965683	59.08376312
9.11	-3.95855	0.0559	WP_132183354.1	KOX03277.1	52.07	61.18	58.58965683	54.63110733
-8.0	4.542706	0.0377	WP_132183354.1	KOX11336.1	52.07	44.07	58.58965683	63.13236237
-5.3	-4.595257	0.0839	WP_132183354.1	WP_141208867.1	52.07	46.77	58.58965683	53.99440002
16.23	0.006168	0.0717	WP_132183354.1	WP_091558835.1	52.07	68.3	58.58965683	58.5958252
-17.21	3.807476	0.0972	WP_132183354.1	WP_150226575.1	52.07	34.86	58.58965683	62.39713287
7.4	8.237064	0.1171	WP_132183354.1	SCF11721.1	52.07	59.47	58.58965683	66.82672119
-12.43	3.973976	0.0651	WP_132183354.1	WP_104343804.1	52.07	39.64	58.58965683	62.56363297
-10.5	9.099033	0.0931	WP_132183354.1	MBQ14354.1	52.07	41.57	58.58965683	67.68869019
5.24	2.140965	0.0845	WP_132183354.1	KWV30420.1	52.07	57.31	58.58965683	60.73062134
16.13	-2.965107	0.0823	WP_132183354.1	erickson_407	52.07	68.2	58.58965683	55.62454987
-8.71	-6.531452	0.0554	WP_132183354.1	WP_123685830.1	52.07	43.36	58.58965683	52.05820465
10.35	-2.801117	0.3899	WP_132183354.1	WP_101366623.1	52.07	62.42	58.58965683	55.78853989
24.14	-10.41449	0.0558	WP_132183354.1	erickson_611	52.07	76.21	58.58965683	48.17516708
15.64	-13.934494	0.0586	WP_132183354.1	erickson_716	52.07	67.71	58.58965683	44.65516281
11.17	-3.777061	0.3987	WP_132183354.1	WP_124822775.1	52.07	63.24	58.58965683	54.81259537
11.98	-5.79348	0.0878	WP_132183354.1	CBY05529.1	52.07	64.05	58.58965683	52.79617691
10.55	-2.31374	0.0702	WP_132183354.1	SHM40309.1	52.07	62.62	58.58965683	56.27591705
-6.66	0.219654	0.1091	WP_132183354.1	AWF98035.1	52.07	45.41	58.58965683	58.80931091
-11.87	4.790012	0.0658	WP_132183354.1	WP_015787089.1	52.07	40.2	58.58965683	63.37966919
-5.18	-4.663353	0.0691	WP_132183354.1	WP_090538641.1	52.07	46.89	58.58965683	53.92630386
15.11	-13.656479	0.0704	WP_132183354.1	erickson_601	52.07	67.18	58.58965683	44.93317795
7.17	-1.193909	0.092	WP_132183354.1	WP_078844206.1	52.07	59.24	58.58965683	57.39574814
-17.56	1.283009	0.0635	WP_132183354.1	SDJ28682.1	52.07	34.51	58.58965683	59.87266541
-8.44	0.101254	0.0995	WP_132183354.1	REH26413.1	52.07	43.63	58.58965683	58.69091034
-5.27	-4.103531	0.0746	WP_132183354.1	WP_132628273.1	52.07	46.8	58.58965683	54.48612595
9.57	-4.114315	0.0788	WP_132183354.1	WP_099848711.1	52.07	61.64	58.58965683	54.4753418
5.39	-1.303597	0.1057	WP_132183354.1	WP_141569747.1	52.07	57.46	58.58965683	57.28606033
14.34	-3.059856	0.3921	WP_132183354.1	WP_089021493.1	52.07	66.41	58.58965683	55.52980042
-11.74	-0.926384	0.0762	WP_132183354.1	WP_086515000.1	52.07	40.33	58.58965683	57.66327286
16.94	-6.470119	0.5383	WP_132183354.1	WP_132413760.1	52.07	69.01	58.58965683	52.11953735
8.29	-3.092319	0.3833	WP_132183354.1	WP_088988822.1	52.07	60.36	58.58965683	55.49733734
19.76	-14.091286	0.063	WP_132183354.1	erickson_715	52.07	71.83	58.58965683	44.49837112
-12.84	-1.847538	0.0722	WP_132183354.1	KOV66859.1	52.07	39.23	58.58965683	56.74211884
-12.75	-7.74403	0.0635	WP_132183354.1	WP_023590072.1	52.07	39.32	58.58965683	50.84562683
11.76	10.152645	0.0775	WP_132183354.1	WP_091310325.1	52.07	63.83	58.58965683	68.74230194
-11.2	3.225574	0.1067	WP_132183354.1	WP_120326365.1	52.07	40.87	58.58965683	61.81523132
-12.19	-0.952564	0.0657	WP_132183354.1	WP_091449211.1	52.07	39.88	58.58965683	57.63709259
15.18	-13.733761	0.0755	WP_132183354.1	erickson_504	52.07	67.25	58.58965683	44.855896
8.65	-3.312519	0.3921	WP_132183354.1	WP_130464304.1	52.07	60.72	58.58965683	55.27713776
-13.61	-9.958019	0.0675	WP_132183354.1	PCI81402.1	52.07	38.46	58.58965683	48.63163757
11.12	0.634171	0.0843	WP_132183354.1	OPG07929.1	52.07	63.19	58.58965683	59.22382736
5.75	-4.071354	0.0829	WP_132183354.1	WP_109639600.1	52.07	57.82	58.58965683	54.51830292
17.16	-5.615643	0.0868	WP_132183354.1	WP_081971423.1	52.07	69.23	58.58965683	52.97401428
11.12	6.397366	0.0955	WP_132183354.1	WP_143737622.1	52.07	63.19	58.58965683	64.9870224
-8.59	-3.342861	0.0811	WP_132183354.1	WP_132675922.1	52.07	43.48	58.58965683	55.24679565
-8.63	0.05291	0.0767	WP_132183354.1	WP_119435032.1	52.07	43.44	58.58965683	58.64256668
-10.54	-6.8969	0.0533	WP_132183354.1	AJP05992.1	52.07	41.53	58.58965683	51.69275665
-20.81	13.434093	0.0738	erickson_714	KNX38636.1	69.96	49.15	44.51003265	57.94412613
-26.1	14.851063	0.0886	erickson_714	WP_104293293.1	69.96	43.86	44.51003265	59.36109543
-21.08	9.510616	0.0554	erickson_714	WP_107465080.1	69.96	48.88	44.51003265	54.02064896
-23.18	10.049797	0.0886	erickson_714	WP_133877137.1	69.96	46.78	44.51003265	54.55982971
-18.75	9.262901	0.0738	erickson_714	WP_131056699.1	69.96	51.21	44.51003265	53.77293396
-34.64	6.77692	0.0701	erickson_714	SBO93698.1	69.96	35.32	44.51003265	51.28695297
-21.35	15.686478	0.0886	erickson_714	WP_122982115.1	69.96	48.61	44.51003265	60.19651031
-14.36	11.241428	0.0664	erickson_714	OKK16161.1	69.96	55.6	44.51003265	55.75146103
-8.78	10.812008	0.0812	erickson_714	WP_082377728.1	69.96	61.18	44.51003265	55.32204056
-26.26	12.478008	0.0738	erickson_714	WP_043674879.1	69.96	43.7	44.51003265	56.98804092
-24.99	11.506096	0.1561	erickson_714	RLT92980.1	69.96	44.97	44.51003265	56.01612854
-36.18	11.115101	0.0812	erickson_714	WP_019629726.1	69.96	33.78	44.51003265	55.62513351
-11.79	16.918251	0.0627	erickson_714	WP_073887759.1	69.96	58.17	44.51003265	61.42828369
-21.08	12.03553	0.0775	erickson_714	SPF04022.1	69.96	48.88	44.51003265	56.54556274
-18.4	13.60743	0.0664	erickson_714	WP_020639922.1	69.96	51.56	44.51003265	58.11746216
-30.73	14.151886	0.0923	erickson_714	WP_053744292.1	69.96	39.23	44.51003265	58.66191864
-25.97	13.016113	0.0775	erickson_714	WP_067035690.1	69.96	43.99	44.51003265	57.52614594
-10.79	17.826061	0.0812	erickson_714	WP_035286617.1	69.96	59.17	44.51003265	62.3360939
-25.72	17.746815	0.0738	erickson_714	OUE26840.1	69.96	44.24	44.51003265	62.25684738
-25.89	13.517056	0.0517	erickson_714	WP_156365999.1	69.96	44.07	44.51003265	58.02708817
-13.04	8.50948	0.0812	erickson_714	WP_093954453.1	69.96	56.92	44.51003265	53.01951218
-21.86	6.357903	0.0517	erickson_714	WP_129849678.1	69.96	48.1	44.51003265	50.86793518
-25.6	8.706314	0.0812	erickson_714	WP_108710096.1	69.96	44.36	44.51003265	53.21634674
-9.08	19.430717	0.0775	erickson_714	WP_132386942.1	69.96	60.88	44.51003265	63.94075012
-25.81	4.134701	0.0627	erickson_714	OGB27210.1	69.96	44.15	44.51003265	48.64473343
-10.23	17.97736	0.0627	erickson_714	WP_088642378.1	69.96	59.73	44.51003265	62.48739243
-7.13	11.442688	0.0849	erickson_714	CCH19814.1	69.96	62.83	44.51003265	55.95272064
-18.98	12.783783	0.0517	erickson_714	WP_141984372.1	69.96	50.98	44.51003265	57.29381561
-28.03	11.930885	0.0701	erickson_714	WP_145865593.1	69.96	41.93	44.51003265	56.44091797
13.01	14.119701	0.0775	erickson_714	AEV21261.1	69.96	82.97	44.51003265	58.62973404
-12.05	10.179947	0.0849	erickson_714	WP_112669767.1	69.96	57.91	44.51003265	54.68997955
-32.14	9.477417	0.0701	erickson_714	WP_136529585.1	69.96	37.82	44.51003265	53.98744965
-14.95	7.565437	0.0812	erickson_714	WP_086668955.1	69.96	55.01	44.51003265	52.07546997
-15.55	14.205879	0.0554	erickson_714	WP_075737041.1	69.96	54.41	44.51003265	58.71591187
-29.17	10.983875	0.0886	erickson_714	OPG10926.1	69.96	40.79	44.51003265	55.49390793
-23.93	8.472458	0.0849	erickson_714	RZI82703.1	69.96	46.03	44.51003265	52.98249054
-29.17	9.52755	0.0627	erickson_714	WP_143737449.1	69.96	40.79	44.51003265	54.0375824
-28.9	10.260521	0.0664	erickson_714	WP_110080441.1	69.96	41.06	44.51003265	54.77055359
-20.55	8.816532	0.0738	erickson_714	WP_052685689.1	69.96	49.41	44.51003265	53.32656479
-9.1	9.312321	0.0775	erickson_714	WP_093411427.1	69.96	60.86	44.51003265	53.82235336
-18.94	12.968697	0.0886	erickson_714	WP_091450391.1	69.96	51.02	44.51003265	57.47872925
-26.71	7.513489	0.0627	erickson_714	WP_085753242.1	69.96	43.25	44.51003265	52.02352142
-8.32	9.889694	0.0775	erickson_714	PIG53436.1	69.96	61.64	44.51003265	54.39972687
-14.7	14.205978	0.059	erickson_714	WP_083950838.1	69.96	55.26	44.51003265	58.71601105
-30.71	11.99353	0.0554	erickson_714	KHD76999.1	69.96	39.25	44.51003265	56.50356293
-25.35	29.084335	0.0554	erickson_714	WP_084693247.1	69.96	44.61	44.51003265	73.59436798
-31.43	16.988464	0.0775	erickson_714	WP_110080872.1	69.96	38.53	44.51003265	61.49849701
-25.89	15.664749	0.0849	erickson_714	WP_053619136.1	69.96	44.07	44.51003265	60.1747818
-26.69	13.635967	0.0554	erickson_714	WP_104115406.1	69.96	43.27	44.51003265	58.14599991
-26.53	24.198875	0.0517	erickson_714	AGL16332.1	69.96	43.43	44.51003265	68.70890808
-14.01	14.109596	0.0849	erickson_714	WP_084434874.1	69.96	55.95	44.51003265	58.61962891
-16.93	9.721901	0.0701	erickson_714	WP_116813002.1	69.96	53.03	44.51003265	54.23193359
-28.39	8.840118	0.0627	erickson_714	WP_137976057.1	69.96	41.57	44.51003265	53.35015106
-11.21	8.910637	0.0627	erickson_714	WP_130477875.1	69.96	58.75	44.51003265	53.42066956
-21.2	15.300285	0.0738	erickson_714	WP_075846387.1	69.96	48.76	44.51003265	59.81031799
-13.91	0.307693	0.8519	erickson_714	erickson_709	69.96	56.05	44.51003265	44.81772614
-25.38	19.201904	0.1744	erickson_714	ALD14029.1	69.96	44.58	44.51003265	63.71193695
-30.03	6.015324	0.0923	erickson_714	MBT71308.1	69.96	39.93	44.51003265	50.52535629
-33.9	9.651653	0.0849	erickson_714	WP_037799604.1	69.96	36.06	44.51003265	54.16168594
-21.21	12.048958	0.0738	erickson_714	WP_086562416.1	69.96	48.75	44.51003265	56.55899048
-26.53	23.417488	0.0849	erickson_714	WP_051167764.1	69.96	43.43	44.51003265	67.92752075
-26.18	13.211617	0.0517	erickson_714	WP_143713288.1	69.96	43.78	44.51003265	57.72164917
-28.39	7.383545	0.0369	erickson_714	GDY50131.1	69.96	41.57	44.51003265	51.89357758
16.95	8.990662	0.3258	erickson_714	erickson_501	69.96	86.91	44.51003265	53.50069427
-14.88	0.06826	0.9771	erickson_714	ADV92525.1	69.96	55.08	44.51003265	44.57829285
-17.59	3.109821	0.0664	erickson_714	ALS57601.1	69.96	52.37	44.51003265	47.61985397
-10.1	10.234684	0.0959	erickson_714	WP_083302694.1	69.96	59.86	44.51003265	54.74471664
-20.98	16.67836	0.0849	erickson_714	WP_065917710.1	69.96	48.98	44.51003265	61.18839264
-26.83	9.74968	0.0701	erickson_714	WP_092528534.1	69.96	43.13	44.51003265	54.25971222
-7.55	24.881226	0.0738	erickson_714	WP_083303042.1	69.96	62.41	44.51003265	69.39125824
-7.55	25.594902	0.0812	erickson_714	SCF49212.1	69.96	62.41	44.51003265	70.10493469
-8.42	10.286045	0.0959	erickson_714	WP_091283529.1	69.96	61.54	44.51003265	54.79607773
-10.58	9.507381	0.0812	erickson_714	WP_130401777.1	69.96	59.38	44.51003265	54.01741409
-22.25	3.097153	0.0775	erickson_714	WP_085749752.1	69.96	47.71	44.51003265	47.60718536
-17.59	1.084785	0.0741	erickson_714	WP_081656754.1	69.96	52.37	44.51003265	45.59481812
-12.01	10.58448	0.059	erickson_714	MTK05241.1	69.96	57.95	44.51003265	55.09451294
-14.06	11.520401	0.0701	erickson_714	WP_103503499.1	69.96	55.9	44.51003265	56.03043365
-16.55	8.44297	0.0701	erickson_714	TQL66274.1	69.96	53.41	44.51003265	52.95300293
-12.2	12.391094	0.0738	erickson_714	WP_111700265.1	69.96	57.76	44.51003265	56.90112686
-23.18	11.648983	0.0664	erickson_714	TDO41999.1	69.96	46.78	44.51003265	56.15901566
-19.7	9.292263	0.0701	erickson_714	WP_047194864.1	69.96	50.26	44.51003265	53.80229568
-16.94	10.429016	0.0701	erickson_714	WP_086784246.1	69.96	53.02	44.51003265	54.93904877
-20.61	21.038383	0.0701	erickson_714	WP_132337032.1	69.96	49.35	44.51003265	65.54841614
-30.71	12.333599	0.0738	erickson_714	WP_052163682.1	69.96	39.25	44.51003265	56.84363174
-8.59	12.864449	0.0959	erickson_714	WP_013736455.1	69.96	61.37	44.51003265	57.3744812
13.01	11.33522	0.0558	erickson_714	CUM11140.1	69.96	82.97	44.51003265	55.84525299
-11.02	11.650288	0.0886	erickson_714	WP_124770494.1	69.96	58.94	44.51003265	56.16032028
-15.8	0.34333	0.1636	erickson_714	erickson_711	69.96	54.16	44.51003265	44.85336304
-21.44	20.300179	0.0775	erickson_714	WP_103564314.1	69.96	48.52	44.51003265	64.81021118
-31.43	16.458431	0.0775	erickson_714	PWW60275.1	69.96	38.53	44.51003265	60.9684639
-21.38	6.364838	0.0701	erickson_714	BAK48590.1	69.96	48.58	44.51003265	50.8748703
-11.68	10.1474	0.059	erickson_714	ROO62349.1	69.96	58.28	44.51003265	54.65743256
-8.93	9.775818	0.0849	erickson_714	WP_110567505.1	69.96	61.03	44.51003265	54.28585052
-22.98	-0.028801	0.0627	erickson_714	MBA55398.1	69.96	46.98	44.51003265	44.48123169
-7.13	11.912792	0.059	erickson_714	WP_039906502.1	69.96	62.83	44.51003265	56.42282486
17.78	18.063862	0.059	erickson_714	WP_116180173.1	69.96	87.74	44.51003265	62.5738945
5.17	26.233559	0.0775	erickson_714	erickson_202	69.96	75.13	44.51003265	70.74359131
-10.7	11.195358	0.0627	erickson_714	WP_145923095.1	69.96	59.26	44.51003265	55.70539093
-8.45	9.083809	0.0775	erickson_714	WP_086849962.1	69.96	61.51	44.51003265	53.59384155
-17.53	10.412415	0.0812	erickson_714	WP_075975245.1	69.96	52.43	44.51003265	54.9224472
-13.92	21.904259	0.0664	erickson_714	WP_043791386.1	69.96	56.04	44.51003265	66.41429138
22.61	16.745125	0.0517	erickson_714	erickson_306	69.96	92.57	44.51003265	61.25515747
-34.16	17.394379	0.0517	erickson_714	WP_094114762.1	69.96	35.8	44.51003265	61.90441132
-26.09	13.996147	0.0849	erickson_714	WP_078759821.1	69.96	43.87	44.51003265	58.50617981
-8.85	15.616764	0.059	erickson_714	WP_125191182.1	69.96	61.11	44.51003265	60.12679672
-35.45	14.57373	0.059	erickson_714	WP_090758760.1	69.96	34.51	44.51003265	59.08376312
-8.78	10.121075	0.0775	erickson_714	KOX03277.1	69.96	61.18	44.51003265	54.63110733
-25.89	18.62233	0.059	erickson_714	KOX11336.1	69.96	44.07	44.51003265	63.13236237
-23.19	9.484367	0.0775	erickson_714	WP_141208867.1	69.96	46.77	44.51003265	53.99440002
-35.1	17.8871	0.0627	erickson_714	WP_150226575.1	69.96	34.86	44.51003265	62.39713287
-15.19	11.289288	0.0849	erickson_714	WP_082403176.1	69.96	54.77	44.51003265	55.79932022
-10.49	22.316689	0.0738	erickson_714	SCF11721.1	69.96	59.47	44.51003265	66.82672119
-30.32	18.0536	0.048	erickson_714	WP_104343804.1	69.96	39.64	44.51003265	62.56363297
-28.39	23.178658	0.0664	erickson_714	MBQ14354.1	69.96	41.57	44.51003265	67.68869019
-16.21	8.109264	0.0738	erickson_714	WP_155388305.1	69.96	53.75	44.51003265	52.61929703
-12.65	16.220589	0.0517	erickson_714	KWV30420.1	69.96	57.31	44.51003265	60.73062134
-26.6	7.548172	0.048	erickson_714	WP_123685830.1	69.96	43.36	44.51003265	52.05820465
-7.54	11.278507	0.0812	erickson_714	WP_101366623.1	69.96	62.42	44.51003265	55.78853989
-21.59	10.147751	0.0443	erickson_714	SNR28278.1	69.96	48.37	44.51003265	54.65778351
6.25	3.665134	0.1041	erickson_714	erickson_611	69.96	76.21	44.51003265	48.17516708
-6.72	10.302563	0.0849	erickson_714	WP_124822775.1	69.96	63.24	44.51003265	54.81259537
-5.91	8.286144	0.107	erickson_714	CBY05529.1	69.96	64.05	44.51003265	52.79617691
-20.81	11.536602	0.0554	erickson_714	WP_050671122.1	69.96	49.15	44.51003265	56.04663467
-16.06	3.459702	0.1476	erickson_714	erickson_606	69.96	53.9	44.51003265	47.96973419
-7.34	11.765884	0.048	erickson_714	SHM40309.1	69.96	62.62	44.51003265	56.27591705
-24.55	14.299278	0.0775	erickson_714	AWF98035.1	69.96	45.41	44.51003265	58.80931091
-29.76	18.869637	0.0738	erickson_714	WP_015787089.1	69.96	40.2	44.51003265	63.37966919
-23.07	9.416271	0.0775	erickson_714	WP_090538641.1	69.96	46.89	44.51003265	53.92630386
-19.23	8.787842	0.059	erickson_714	WP_084400763.1	69.96	50.73	44.51003265	53.29787445
-19.71	10.989349	0.0443	erickson_714	GAP50618.1	69.96	50.25	44.51003265	55.49938202
-10.72	12.885715	0.0517	erickson_714	WP_078844206.1	69.96	59.24	44.51003265	57.39574814
-20.65	7.531929	0.0849	erickson_714	WP_054022242.1	69.96	49.31	44.51003265	52.04196167
-35.45	15.362633	0.0849	erickson_714	SDJ28682.1	69.96	34.51	44.51003265	59.87266541
-26.33	14.180878	0.0664	erickson_714	REH26413.1	69.96	43.63	44.51003265	58.69091034
-23.16	9.976093	0.0775	erickson_714	WP_132628273.1	69.96	46.8	44.51003265	54.48612595
-8.32	9.965309	0.0812	erickson_714	WP_099848711.1	69.96	61.64	44.51003265	54.4753418
