y_true	y_pred	pctid	label1	label2	tm1_true	tm2_true	tm1_pred	tm2_pred
-16.65	-6.079693	0.0793	erickson_102	WP_054022242.1	65.96	49.31	58.12165451	52.04196167
-16.61	7.426762	0.0984	erickson_102	WP_132337032.1	65.96	49.35	58.12165451	65.54841614
-16.57	-7.183887	0.0772	erickson_102	WP_143590710.1	65.96	49.39	58.12165451	50.93776703
-16.55	-4.79509	0.0918	erickson_102	WP_052685689.1	65.96	49.41	58.12165451	53.32656479
-15.71	-2.622272	0.0721	erickson_102	GAP50618.1	65.96	50.25	58.12165451	55.49938202
-15.7	-4.319359	0.0872	erickson_102	WP_047194864.1	65.96	50.26	58.12165451	53.80229568
-15.23	-4.82378	0.0918	erickson_102	WP_084400763.1	65.96	50.73	58.12165451	53.29787445
-14.98	-0.827839	0.0787	erickson_102	WP_141984372.1	65.96	50.98	58.12165451	57.29381561
-14.94	-0.642925	0.0961	erickson_102	WP_091450391.1	65.96	51.02	58.12165451	57.47872925
-14.75	-4.348721	0.082	erickson_102	WP_131056699.1	65.96	51.21	58.12165451	53.77293396
-14.4	-0.004192	0.0689	erickson_102	WP_020639922.1	65.96	51.56	58.12165451	58.11746216
-14.19	-6.521149	0.0799	erickson_102	WP_070705826.1	65.96	51.77	58.12165451	51.60050583
-14.19	-7.177647	0.0761	erickson_102	PKZ41776.1	65.96	51.77	58.12165451	50.94400787
-13.95	-2.327694	0.0852	erickson_102	KJK32958.1	65.96	52.01	58.12165451	55.79396057
-13.89	0.468002	0.0984	erickson_102	WP_132183354.1	65.96	52.07	58.12165451	58.58965683
-13.66	-5.286633	0.0691	erickson_102	WP_144126986.1	65.96	52.3	58.12165451	52.83502197
-13.59	-10.501801	0.0592	erickson_102	ALS57601.1	65.96	52.37	58.12165451	47.61985397
-13.59	-12.526836	0.063	erickson_102	WP_081656754.1	65.96	52.37	58.12165451	45.59481812
-13.53	-3.199207	0.0656	erickson_102	WP_075975245.1	65.96	52.43	58.12165451	54.9224472
-13.25	-7.707134	0.088	erickson_102	WP_083947829.1	65.96	52.71	58.12165451	50.41452026
-12.94	-3.182606	0.0754	erickson_102	WP_086784246.1	65.96	53.02	58.12165451	54.93904877
-12.93	-3.889721	0.0694	erickson_102	WP_116813002.1	65.96	53.03	58.12165451	54.23193359
-12.55	-5.168652	0.1189	erickson_102	TQL66274.1	65.96	53.41	58.12165451	52.95300293
-12.21	-5.502357	0.0725	erickson_102	WP_155388305.1	65.96	53.75	58.12165451	52.61929703
-11.55	0.594257	0.0691	erickson_102	WP_075737041.1	65.96	54.41	58.12165451	58.71591187
-11.19	-2.322334	0.082	erickson_102	WP_082403176.1	65.96	54.77	58.12165451	55.79932022
-10.95	-6.046185	0.0623	erickson_102	WP_086668955.1	65.96	55.01	58.12165451	52.07546997
-10.88	-13.543362	0.0649	erickson_102	ADV92525.1	65.96	55.08	58.12165451	44.57829285
-10.7	0.594357	0.064	erickson_102	WP_083950838.1	65.96	55.26	58.12165451	58.71601105
-10.36	-2.370193	0.0885	erickson_102	OKK16161.1	65.96	55.6	58.12165451	55.75146103
-10.06	-2.091221	0.0556	erickson_102	WP_103503499.1	65.96	55.9	58.12165451	56.03043365
-10.01	0.497974	0.0484	erickson_102	WP_084434874.1	65.96	55.95	58.12165451	58.61962891
-9.92	8.292637	0.0702	erickson_102	WP_043791386.1	65.96	56.04	58.12165451	66.41429138
-9.04	-5.102142	0.0563	erickson_102	WP_093954453.1	65.96	56.92	58.12165451	53.01951218
-8.65	2.608967	0.0623	erickson_102	KWV30420.1	65.96	57.31	58.12165451	60.73062134
-8.5	-0.835594	0.0951	erickson_102	WP_141569747.1	65.96	57.46	58.12165451	57.28606033
-8.2	-1.220528	0.0918	erickson_102	WP_111700265.1	65.96	57.76	58.12165451	56.90112686
-8.14	-3.603352	0.0754	erickson_102	WP_109639600.1	65.96	57.82	58.12165451	54.51830292
-8.05	-3.431675	0.0787	erickson_102	WP_112669767.1	65.96	57.91	58.12165451	54.68997955
-8.01	-3.027142	0.0754	erickson_102	MTK05241.1	65.96	57.95	58.12165451	55.09451294
-7.79	3.306629	0.0852	erickson_102	WP_073887759.1	65.96	58.17	58.12165451	61.42828369
-7.68	-3.464222	0.1016	erickson_102	ROO62349.1	65.96	58.28	58.12165451	54.65743256
-7.21	-4.700985	0.0689	erickson_102	WP_130477875.1	65.96	58.75	58.12165451	53.42066956
-7.02	-1.961334	0.0918	erickson_102	WP_124770494.1	65.96	58.94	58.12165451	56.16032028
-6.79	4.214439	0.0635	erickson_102	WP_035286617.1	65.96	59.17	58.12165451	62.3360939
-6.72	-0.725906	0.059	erickson_102	WP_078844206.1	65.96	59.24	58.12165451	57.39574814
-6.7	-2.416264	0.1148	erickson_102	WP_145923095.1	65.96	59.26	58.12165451	55.70539093
-6.58	-4.10424	0.0852	erickson_102	WP_130401777.1	65.96	59.38	58.12165451	54.01741409
-6.49	8.705067	0.0656	erickson_102	SCF11721.1	65.96	59.47	58.12165451	66.82672119
-6.23	4.365738	0.0623	erickson_102	WP_088642378.1	65.96	59.73	58.12165451	62.48739243
-6.1	-3.376938	0.1016	erickson_102	WP_083302694.1	65.96	59.86	58.12165451	54.74471664
-5.6	-2.624317	0.0852	erickson_102	WP_088988822.1	65.96	60.36	58.12165451	55.49733734
-5.24	-2.844517	0.0721	erickson_102	WP_130464304.1	65.96	60.72	58.12165451	55.27713776
-5.1	-4.299301	0.0852	erickson_102	WP_093411427.1	65.96	60.86	58.12165451	53.82235336
-5.08	5.819096	0.0852	erickson_102	WP_132386942.1	65.96	60.88	58.12165451	63.94075012
-4.93	-3.835804	0.0918	erickson_102	WP_110567505.1	65.96	61.03	58.12165451	54.28585052
-4.85	2.005142	0.0984	erickson_102	WP_125191182.1	65.96	61.11	58.12165451	60.12679672
-4.78	-2.799614	0.0885	erickson_102	WP_082377728.1	65.96	61.18	58.12165451	55.32204056
-4.78	-3.490547	0.0623	erickson_102	KOX03277.1	65.96	61.18	58.12165451	54.63110733
-4.59	-0.747173	0.0689	erickson_102	WP_013736455.1	65.96	61.37	58.12165451	57.3744812
-4.45	-4.527813	0.0557	erickson_102	WP_086849962.1	65.96	61.51	58.12165451	53.59384155
-4.42	-3.325577	0.0984	erickson_102	WP_091283529.1	65.96	61.54	58.12165451	54.79607773
-4.32	-3.646313	0.0492	erickson_102	WP_099848711.1	65.96	61.64	58.12165451	54.4753418
-4.32	-3.721928	0.0656	erickson_102	PIG53436.1	65.96	61.64	58.12165451	54.39972687
-3.55	11.98328	0.0852	erickson_102	SCF49212.1	65.96	62.41	58.12165451	70.10493469
-3.55	11.269604	0.0656	erickson_102	WP_083303042.1	65.96	62.41	58.12165451	69.39125824
-3.54	-2.333115	0.0754	erickson_102	WP_101366623.1	65.96	62.42	58.12165451	55.78853989
-3.34	-1.845737	0.0702	erickson_102	SHM40309.1	65.96	62.62	58.12165451	56.27591705
-3.13	-2.168934	0.0885	erickson_102	CCH19814.1	65.96	62.83	58.12165451	55.95272064
-3.13	-1.69883	0.0754	erickson_102	WP_039906502.1	65.96	62.83	58.12165451	56.42282486
-2.77	1.102173	0.0689	erickson_102	OPG07929.1	65.96	63.19	58.12165451	59.22382736
-2.77	6.865368	0.0918	erickson_102	WP_143737622.1	65.96	63.19	58.12165451	64.9870224
-2.72	-3.309059	0.082	erickson_102	WP_124822775.1	65.96	63.24	58.12165451	54.81259537
-2.13	10.620647	0.088	erickson_102	WP_091310325.1	65.96	63.83	58.12165451	68.74230194
-1.91	-5.325478	0.0656	erickson_102	CBY05529.1	65.96	64.05	58.12165451	52.79617691
-0.81	-2.447994	0.0721	erickson_102	WP_091553551.1	65.96	65.15	58.12165451	55.67366028
-0.45	-1.89077	0.0787	erickson_102	WP_117215036.1	65.96	65.51	58.12165451	56.23088455
-0.32	-8.443291	0.0864	erickson_102	WP_104613137.1	65.96	65.64	58.12165451	49.6783638
-0.09	-3.296696	0.0852	erickson_102	WP_139584963.1	65.96	65.87	58.12165451	54.8249588
0.21	0.358215	0.1155	erickson_102	WP_051808300.1	65.96	66.17	58.12165451	58.47986984
0.45	-2.591854	0.082	erickson_102	WP_089021493.1	65.96	66.41	58.12165451	55.52980042
1.27	-12.37698	0.0649	erickson_102	ADV92527.1	65.96	67.23	58.12165451	45.74467468
2.34	4.086784	0.0748	erickson_102	SDZ16714.1	65.96	68.3	58.12165451	62.20843887
2.34	0.474171	0.0868	erickson_102	WP_091558835.1	65.96	68.3	58.12165451	58.5958252
3.05	-6.002117	0.0918	erickson_102	WP_132413760.1	65.96	69.01	58.12165451	52.11953735
3.14	-5.372402	0.0433	erickson_102	WP_068752972.1	65.96	69.1	58.12165451	52.74925232
3.27	-5.14764	0.083	erickson_102	WP_081971423.1	65.96	69.23	58.12165451	52.97401428
3.95	7.004803	0.0656	erickson_102	WP_132399348.1	65.96	69.91	58.12165451	65.12645721
6.09	-1.22694	0.0787	erickson_102	WP_084578793.1	65.96	72.05	58.12165451	56.89471436
17.01	-2.276402	0.0669	erickson_102	CUM11140.1	65.96	82.97	58.12165451	55.84525299
17.01	0.50808	0.0819	erickson_102	AEV21261.1	65.96	82.97	58.12165451	58.62973404
21.78	4.45224	0.0625	erickson_102	WP_116180173.1	65.96	87.74	58.12165451	62.5738945
17.44	-9.488434	0.0515	erickson_202	erickson_306	75.13	92.57	70.74359131	61.25515747
-6.93	-15.119041	0.0644	erickson_202	erickson_407	75.13	68.2	70.74359131	55.62454987
11.78	-17.242897	0.0599	erickson_202	erickson_501	75.13	86.91	70.74359131	53.50069427
-7.88	-25.887695	0.0827	erickson_202	erickson_504	75.13	67.25	70.74359131	44.855896
-7.95	-25.810413	0.0815	erickson_202	erickson_601	75.13	67.18	70.74359131	44.93317795
-21.23	-22.773857	0.0738	erickson_202	erickson_606	75.13	53.9	70.74359131	47.96973419
1.08	-22.568424	0.0558	erickson_202	erickson_611	75.13	76.21	70.74359131	48.17516708
-4.85	-26.244408	0.0815	erickson_202	erickson_701	75.13	70.28	70.74359131	44.49918365
-9.56	-26.198128	0.0443	erickson_202	erickson_702	75.13	65.57	70.74359131	44.54546356
-4.27	-26.257118	0.0815	erickson_202	erickson_703	75.13	70.86	70.74359131	44.48647308
-5.2	-26.132809	0.0852	erickson_202	erickson_704	75.13	69.93	70.74359131	44.61078262
-6.11	-26.064476	0.0852	erickson_202	erickson_705	75.13	69.02	70.74359131	44.6791153
-6.78	-26.097649	0.0852	erickson_202	erickson_706	75.13	68.35	70.74359131	44.64594269
-19.08	-25.925865	0.0741	erickson_202	erickson_709	75.13	56.05	70.74359131	44.81772614
-20.97	-25.890228	0.0669	erickson_202	erickson_711	75.13	54.16	70.74359131	44.85336304
-5.17	-26.233559	0.0775	erickson_202	erickson_714	75.13	69.96	70.74359131	44.51003265
-3.3	-26.24522	0.0815	erickson_202	erickson_715	75.13	71.83	70.74359131	44.49837112
-7.42	-26.088428	0.0842	erickson_202	erickson_716	75.13	67.71	70.74359131	44.65516281
-3.19	-26.24522	0.0815	erickson_202	erickson_BTA-1	75.13	71.94	70.74359131	44.49837112
-41.35	-15.118458	0.0702	erickson_202	WP_019629726.1	75.13	33.78	70.74359131	55.62513351
-40.62	-11.659828	0.0636	erickson_202	WP_090758760.1	75.13	34.51	70.74359131	59.08376312
-40.62	-10.870926	0.0769	erickson_202	SDJ28682.1	75.13	34.51	70.74359131	59.87266541
-40.27	-8.346458	0.0799	erickson_202	WP_150226575.1	75.13	34.86	70.74359131	62.39713287
-39.81	-19.456638	0.0777	erickson_202	SBO93698.1	75.13	35.32	70.74359131	51.28695297
-39.33	-8.83918	0.0646	erickson_202	WP_094114762.1	75.13	35.8	70.74359131	61.90441132
-39.07	-16.581905	0.0645	erickson_202	WP_037799604.1	75.13	36.06	70.74359131	54.16168594
-37.31	-16.756142	0.061	erickson_202	WP_136529585.1	75.13	37.82	70.74359131	53.98744965
-36.67	-22.111954	0.0804	erickson_202	PCI81402.1	75.13	38.46	70.74359131	48.63163757
-36.6	-9.245094	0.0728	erickson_202	WP_110080872.1	75.13	38.53	70.74359131	61.49849701
-36.6	-9.775127	0.0751	erickson_202	PWW60275.1	75.13	38.53	70.74359131	60.9684639
-35.9	-12.081673	0.0696	erickson_202	WP_053744292.1	75.13	39.23	70.74359131	58.66191864
-35.9	-14.001472	0.0593	erickson_202	KOV66859.1	75.13	39.23	70.74359131	56.74211884
-35.88	-14.240028	0.0724	erickson_202	KHD76999.1	75.13	39.25	70.74359131	56.50356293
-35.88	-13.89996	0.0733	erickson_202	WP_052163682.1	75.13	39.25	70.74359131	56.84363174
-35.81	-19.897964	0.0702	erickson_202	WP_023590072.1	75.13	39.32	70.74359131	50.84562683
-35.49	-8.179958	0.1075	erickson_202	WP_104343804.1	75.13	39.64	70.74359131	62.56363297
-35.25	-13.106499	0.0692	erickson_202	WP_091449211.1	75.13	39.88	70.74359131	57.63709259
-35.2	-20.218235	0.0623	erickson_202	MBT71308.1	75.13	39.93	70.74359131	50.52535629
-34.93	-7.363922	0.0888	erickson_202	WP_015787089.1	75.13	40.2	70.74359131	63.37966919
-34.8	-13.080318	0.0695	erickson_202	WP_086515000.1	75.13	40.33	70.74359131	57.66327286
-34.34	-15.249683	0.0682	erickson_202	OPG10926.1	75.13	40.79	70.74359131	55.49390793
-34.34	-16.706009	0.0671	erickson_202	WP_143737449.1	75.13	40.79	70.74359131	54.0375824
-34.26	-8.92836	0.08	erickson_202	WP_120326365.1	75.13	40.87	70.74359131	61.81523132
-34.07	-15.973038	0.0596	erickson_202	WP_110080441.1	75.13	41.06	70.74359131	54.77055359
-33.6	-19.050835	0.0667	erickson_202	AJP05992.1	75.13	41.53	70.74359131	51.69275665
-33.56	-3.054901	0.0759	erickson_202	MBQ14354.1	75.13	41.57	70.74359131	67.68869019
-33.56	-18.850014	0.0896	erickson_202	GDY50131.1	75.13	41.57	70.74359131	51.89357758
-33.56	-17.39344	0.0767	erickson_202	WP_137976057.1	75.13	41.57	70.74359131	53.35015106
-33.2	-14.302673	0.0633	erickson_202	WP_145865593.1	75.13	41.93	70.74359131	56.44091797
-32.0	-16.483879	0.0769	erickson_202	WP_092528534.1	75.13	43.13	70.74359131	54.25971222
-31.88	-18.72007	0.0722	erickson_202	WP_085753242.1	75.13	43.25	70.74359131	52.02352142
-31.86	-12.597591	0.0405	erickson_202	WP_104115406.1	75.13	43.27	70.74359131	58.14599991
-31.77	-18.685387	0.083	erickson_202	WP_123685830.1	75.13	43.36	70.74359131	52.05820465
-31.7	-2.816071	0.0722	erickson_202	WP_051167764.1	75.13	43.43	70.74359131	67.92752075
-31.7	-2.034683	0.0361	erickson_202	AGL16332.1	75.13	43.43	70.74359131	68.70890808
-31.69	-12.101025	0.0633	erickson_202	WP_119435032.1	75.13	43.44	70.74359131	58.64256668
-31.65	-15.496796	0.0709	erickson_202	WP_132675922.1	75.13	43.48	70.74359131	55.24679565
-31.5	-12.052681	0.0567	erickson_202	REH26413.1	75.13	43.63	70.74359131	58.69091034
-31.43	-13.75555	0.0664	erickson_202	WP_043674879.1	75.13	43.7	70.74359131	56.98804092
-31.35	-13.021942	0.0601	erickson_202	WP_143713288.1	75.13	43.78	70.74359131	57.72164917
-31.27	-11.382496	0.0619	erickson_202	WP_104293293.1	75.13	43.86	70.74359131	59.36109543
-31.26	-12.237412	0.0868	erickson_202	WP_078759821.1	75.13	43.87	70.74359131	58.50617981
-31.14	-13.217445	0.0619	erickson_202	WP_067035690.1	75.13	43.99	70.74359131	57.52614594
-31.06	-7.611229	0.0479	erickson_202	KOX11336.1	75.13	44.07	70.74359131	63.13236237
-31.06	-10.56881	0.0714	erickson_202	WP_053619136.1	75.13	44.07	70.74359131	60.1747818
-31.06	-12.716503	0.0652	erickson_202	WP_156365999.1	75.13	44.07	70.74359131	58.02708817
-30.98	-22.098858	0.0619	erickson_202	OGB27210.1	75.13	44.15	70.74359131	48.64473343
-30.89	-8.486744	0.0755	erickson_202	OUE26840.1	75.13	44.24	70.74359131	62.25684738
-30.77	-17.527245	0.0552	erickson_202	WP_108710096.1	75.13	44.36	70.74359131	53.21634674
-30.55	-7.031654	0.0659	erickson_202	ALD14029.1	75.13	44.58	70.74359131	63.71193695
-30.52	2.850777	0.0734	erickson_202	WP_084693247.1	75.13	44.61	70.74359131	73.59436798
-30.16	-14.727463	0.0595	erickson_202	RLT92980.1	75.13	44.97	70.74359131	56.01612854
-29.72	-11.93428	0.0764	erickson_202	AWF98035.1	75.13	45.41	70.74359131	58.80931091
-29.1	-17.761101	0.0444	erickson_202	RZI82703.1	75.13	46.03	70.74359131	52.98249054
-28.36	-16.749191	0.0677	erickson_202	WP_141208867.1	75.13	46.77	70.74359131	53.99440002
-28.35	-16.183762	0.0593	erickson_202	WP_133877137.1	75.13	46.78	70.74359131	54.55982971
-28.35	-14.584576	0.0851	erickson_202	TDO41999.1	75.13	46.78	70.74359131	56.15901566
-28.33	-16.257465	0.0678	erickson_202	WP_132628273.1	75.13	46.8	70.74359131	54.48612595
-28.24	-16.817287	0.0658	erickson_202	WP_090538641.1	75.13	46.89	70.74359131	53.92630386
-28.15	-26.26236	0.0924	erickson_202	MBA55398.1	75.13	46.98	70.74359131	44.48123169
-27.42	-23.136406	0.0582	erickson_202	WP_085749752.1	75.13	47.71	70.74359131	47.60718536
-27.03	-19.875656	0.0728	erickson_202	WP_129849678.1	75.13	48.1	70.74359131	50.86793518
-26.76	-16.085808	0.0859	erickson_202	SNR28278.1	75.13	48.37	70.74359131	54.65778351
-26.62	-17.461052	0.0747	erickson_202	WP_045318561.1	75.13	48.51	70.74359131	53.28253937
-26.61	-5.93338	0.047	erickson_202	WP_103564314.1	75.13	48.52	70.74359131	64.81021118
-26.55	-19.868721	0.0867	erickson_202	BAK48590.1	75.13	48.58	70.74359131	50.8748703
-26.52	-10.547081	0.0685	erickson_202	WP_122982115.1	75.13	48.61	70.74359131	60.19651031
-26.39	-8.366135	0.0799	erickson_202	RZS34008.1	75.13	48.74	70.74359131	62.37745667
-26.38	-14.184601	0.0814	erickson_202	WP_086562416.1	75.13	48.75	70.74359131	56.55899048
-26.37	-10.933273	0.0655	erickson_202	WP_075846387.1	75.13	48.76	70.74359131	59.81031799
